Societe;Agence;Nom de la station;Proprietaire de la station;lon;lat;joindre des photos;Type de la station;Type de mobilier;Existence de bancs;Existence eclairage;Existence poubelle;Existence acces PMR;Type TNRP;Commune;Delegation;Gouvernorat;Code-Station
TRANSTU;District bab saadoun ;Avenue Madrid     -r- ;Dépôt bab saadoun ;10.175394;36.808913;http://mdc.giscloud.com/rest/1/layers/3536205/features/2740/joindre_des_photos/mdc_photo_mdc_7f6319_1615962564570_1615962643128.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2740/joindre_des_photos/mdc_photo_mdc_1e3a79_1615962577449_1615962643129.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Tunis ;Bab souika ;Tunis ;
TRANSTU;District bab saadoun;Bardo    (relais)  -r-;Dépôt bab saadoun;10.134607;36.8079;http://mdc.giscloud.com/rest/1/layers/3536205/features/96/joindre_des_photos/mdc_photo_mdc_a1fec4_1605779130493_1605779160322.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/96/joindre_des_photos/mdc_photo_mdc_53c97c_1605779150736_1605779160322.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Bardo;Bardo;Tunis;
TRANSTU;District bab saadoun;Jayara;Dépôt bab saadoun;10.095477;36.777867;http://mdc.giscloud.com/rest/1/layers/3536205/features/231/joindre_des_photos/mdc_photo_mdc_1b35c1_1606123851798_1606123895482.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/231/joindre_des_photos/mdc_photo_mdc_56d321_1606123867694_1606123895483.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/231/joindre_des_photos/mdc_photo_mdc_f76d5f_1606123879393_1606123895483.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/231/joindre_des_photos/mdc_photo_mdc_fbc5df_1606123889646_1606123895483.jpg?reqlogin;Arrêt bus;Abri;yes;no;no;no;;Tunis ;Hraïria ;Tunis;
TRANSTU;District ben arous ;Hay fatoma   -r- ;Dépôt Bir el kasaa ;10.159326;36.671912;http://mdc.giscloud.com/rest/1/layers/3536205/features/1699/joindre_des_photos/mdc_photo_mdc_4dd36f_1613211910159_1613211923739.jpg?reqlogin;Arrêt bus;Abri;no;no;no;no;;Mohamedia ;Mohamedia ;Ben arous ;
TRANSTU;District ben arous ;Hay thamer (terminus);Dépôt Bir el kasaa ;10.211079;36.762407;http://mdc.giscloud.com/rest/1/layers/3536205/features/1022/joindre_des_photos/mdc_photo_mdc_c69d58_1611655258353_1611655282305.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1022/joindre_des_photos/mdc_photo_mdc_c1c784_1611655268891_1611655282305.jpg?reqlogin;Station bus;Autre;no;no;no;no;;Tunis ;Jbal ejloud ;Tunis ;
TRANSTU;District ben arous ;El mootamdia  -a-;Dépôt Bir el kasaa ;10.191934;36.779628;http://mdc.giscloud.com/rest/1/layers/3536205/features/1023/joindre_des_photos/mdc_photo_mdc_3259a9_1611655878604_1611655888078.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;El wardia ;Tunis ;
TRANSTU;District ben arous ;Douar el houch 2   -r-;Dépôt Bir el kasaa ;10.218213;36.678037;http://mdc.giscloud.com/rest/1/layers/3536205/features/1275/joindre_des_photos/mdc_photo_mdc_967afa_1612259255393_1612259299973.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1275/joindre_des_photos/mdc_photo_mdc_e772cd_1612259286495_1612259299973.jpg?reqlogin;Arrêt bus;Abri;yes;no;no;no;;Mohamedia-fouchana ;Fouchana ;Ben arous ;
TRANSTU;District ben arous ;Jbal ejloud el hammem  -r-;Dépôt Bir el kasaa ;10.195656;36.767684;http://mdc.giscloud.com/rest/1/layers/3536205/features/1013/joindre_des_photos/mdc_photo_mdc_7e7e77_1611653195867_1611653259101.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1013/joindre_des_photos/mdc_photo_mdc_373013_1611653214082_1611653259101.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1013/joindre_des_photos/mdc_photo_mdc_d64fa6_1611653246102_1611653259101.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;El Wardia ;Tunis ;
TRANSTU;District ben arous ;Jbal ejloud centre -a-;Dépôt Bir el kasaa ;10.198165;36.767191;http://mdc.giscloud.com/rest/1/layers/3536205/features/1014/joindre_des_photos/mdc_photo_mdc_d1c09a_1611653520467_1611653545697.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1014/joindre_des_photos/mdc_photo_mdc_86b737_1611653535462_1611653545697.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;Jbal ejloud ;Tunis ;
TRANSTU;District ben arous ;El khelij    -r-;Dépôt Bir el kasaa ;10.281461;36.725739;http://mdc.giscloud.com/rest/1/layers/3536205/features/1388/joindre_des_photos/mdc_photo_mdc_78065f_1612772783155_1612772818812.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1388/joindre_des_photos/mdc_photo_mdc_83100d_1612772802291_1612772818812.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1388/joindre_des_photos/mdc_photo_mdc_6d6518_1612772813290_1612772818812.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Boumhel el bassatine ;Boumhel el bassatine ;Ben arous ;
TRANSTU;District ben arous;Ejallaz  -r-;Dépôt Bir el Kalaat ;10.180717;36.78365;http://mdc.giscloud.com/rest/1/layers/3536205/features/1029/joindre_des_photos/mdc_photo_mdc_8c55be_1611657174271_1611657202251.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1029/joindre_des_photos/mdc_photo_mdc_99e538_1611657189086_1611657202251.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;Sidi El bachir ;Tunis ;
TRANSTU;District ben arous ;Lakania 2  -r-;Dépôt Bir el kasaa ;10.187229;36.77354;http://mdc.giscloud.com/rest/1/layers/3536205/features/1008/joindre_des_photos/mdc_photo_mdc_69ddb3_1611651619483_1611651650455.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1008/joindre_des_photos/mdc_photo_mdc_f3655c_1611651643237_1611651650455.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Tunis ;Sidi El bachir ;Tunis ;
TRANSTU;District ben arous ; borj ali erayes El wardia   -a-;Dépôt Bir el kasaa ;10.182598;36.777142;http://mdc.giscloud.com/rest/1/layers/3536205/features/1005/joindre_des_photos/mdc_photo_mdc_a3d141_1611650904534_1611650946015.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1005/joindre_des_photos/mdc_photo_mdc_4be1d1_1611650929512_1611650946016.jpg?reqlogin;Arrêt bus;Autre;no;yes;no;no;;Tunis ;Sidi El bachir ;Tunis ;
TRANSTU;District ben arous ;Lakania la mosquée  -r-;Dépôt Bir el kasaa ;10.189727;36.76998;http://mdc.giscloud.com/rest/1/layers/3536205/features/1011/joindre_des_photos/mdc_photo_mdc_c3d43c_1611652710630_1611652765694.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1011/joindre_des_photos/mdc_photo_mdc_f4952e_1611652758723_1611652765694.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;El Wardia ;Tunis ;
TRANSTU;District ben arous ;Lakania Mohammed ali -a-;Dépôt Bir el kasaa ;10.190499;36.768659;http://mdc.giscloud.com/rest/1/layers/3536205/features/1009/joindre_des_photos/mdc_photo_mdc_f93cdc_1611652040230_1611652066358.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1009/joindre_des_photos/mdc_photo_mdc_df6897_1611652057285_1611652066358.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;El Wardia ;Tunis ;
TRANSTU;District ben arous ;Fathallah 1  -r-;Dépôt Bir el kasaa ;10.209204;36.764245;http://mdc.giscloud.com/rest/1/layers/3536205/features/1021/joindre_des_photos/mdc_photo_mdc_8d0e00_1611654998250_1611655026257.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1021/joindre_des_photos/mdc_photo_mdc_2eef5a_1611655021596_1611655026257.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;Jbal ejloud ;Tunis ;
TRANSTU;District ben arous ;Douret braiek   -r-;Dépôt Bir el kasaa ;10.199383;36.649271;http://mdc.giscloud.com/rest/1/layers/3536205/features/1285/joindre_des_photos/mdc_photo_mdc_e9a817_IMG_20210202_111252_1612260890923.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1285/joindre_des_photos/mdc_photo_mdc_a835fb_IMG_20210202_111237_1612260890923.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mohamedia-fouchana ;Fouchana ;Ben arous ;
TRANSTU;District ben arous ;École de protection civile   -r-;Dépôt Bir el kasaa ;10.215146;36.760182;http://mdc.giscloud.com/rest/1/layers/3536205/features/1212/joindre_des_photos/mdc_photo_mdc_d754c5_1612169157896_1612169196331.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1212/joindre_des_photos/mdc_photo_mdc_81c106_1612169167242_1612169196331.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1212/joindre_des_photos/mdc_photo_mdc_03c4eb_1612169190487_1612169196331.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Jbal ejloud ;Jbal ejloud ;Tunis ;
TRANSTU;District ben arous ;R.n.t.k   -a-;Dépôt Bir el kasaa ;10.181135;36.781022;http://mdc.giscloud.com/rest/1/layers/3536205/features/1028/joindre_des_photos/mdc_photo_mdc_0ffe4e_1611656927367_1611656976682.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1028/joindre_des_photos/mdc_photo_mdc_3c75a1_1611656952591_1611656976682.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1028/joindre_des_photos/mdc_photo_mdc_036c04_1611656962168_1611656976682.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1028/joindre_des_photos/mdc_photo_mdc_06c325_1611656970347_1611656976682.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Tunis ;Sidi El bachir ;Tunis ;
TRANSTU;District ben arous ;R.n.t.a    -r-;Dépôt Bir el kasaa ;10.181611;36.780699;http://mdc.giscloud.com/rest/1/layers/3536205/features/1027/joindre_des_photos/mdc_photo_mdc_9c723d_1611656816088_1611656837666.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1027/joindre_des_photos/mdc_photo_mdc_e446d3_1611656830555_1611656837666.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Tunis ;Sidi El bachir ;Tunis ;
TRANSTU;District ben arous ;Borj ali erayes el wardia  -r-;Dépôt Bir el kasaa ;10.183471;36.777263;http://mdc.giscloud.com/rest/1/layers/3536205/features/1006/joindre_des_photos/mdc_photo_mdc_512b34_1611651153017_1611651177127.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1006/joindre_des_photos/mdc_photo_mdc_0804d5_1611651173259_1611651177127.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Tunis ;Sidi El bachir ;Tunis ;
TRANSTU;District ben arous ;Lakania 1  -r-;Dépôt Bir el kasaa ;10.187443;36.773029;http://mdc.giscloud.com/rest/1/layers/3536205/features/1007/joindre_des_photos/mdc_photo_mdc_de23c8_1611651470088_1611651505712.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1007/joindre_des_photos/mdc_photo_mdc_f12d8c_1611651485792_1611651505713.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1007/joindre_des_photos/mdc_photo_mdc_e4eacf_1611651499372_1611651505713.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Tunis ;Sidi El bachir ;Tunis ;
TRANSTU;District ben arous ;Centre de culture echebbi -a-;Dépôt Bir el kasaa ;10.188283;36.775786;http://mdc.giscloud.com/rest/1/layers/3536205/features/1026/joindre_des_photos/mdc_photo_mdc_f5a00a_1611656334432_1611656377716.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1026/joindre_des_photos/mdc_photo_mdc_cb2c20_1611656356368_1611656377716.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1026/joindre_des_photos/mdc_photo_mdc_280c70_1611656369698_1611656377716.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;Sidi El bachir ;Tunis ;
TRANSTU;District ben arous ;Centre de culture echebbi  -r-;Dépôt Bir el kasaa ;10.188361;36.775714;http://mdc.giscloud.com/rest/1/layers/3536205/features/1025/joindre_des_photos/mdc_photo_mdc_1e4997_1611656226995_1611656272205.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1025/joindre_des_photos/mdc_photo_mdc_64d9dd_1611656240212_1611656272205.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1025/joindre_des_photos/mdc_photo_mdc_7b10e0_1611656250140_1611656272205.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;Sidi El bachir ;Tunis ;
TRANSTU;District ben arous ;El mootamdia   -r-;Dépôt Bir el kasaa ;10.192112;36.779561;http://mdc.giscloud.com/rest/1/layers/3536205/features/1024/joindre_des_photos/mdc_photo_mdc_beabd6_1611655903359_1611655981570.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1024/joindre_des_photos/mdc_photo_mdc_87b650_1611655978860_1611655981570.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;El wardia ;Tunis ;
TRANSTU;District ben arous ;École el yasaminette   -r-;Dépôt Bir el kasaa ;10.237544;36.733692;http://mdc.giscloud.com/rest/1/layers/3536205/features/1230/joindre_des_photos/mdc_photo_mdc_669280_1612173472636_1612173519654.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1230/joindre_des_photos/mdc_photo_mdc_f1a666_IMG_20210201_105625_1612173519654.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1230/joindre_des_photos/mdc_photo_mdc_b25478_IMG_20210201_105654_1612173519654.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ben arous ;El madina el jadida ;Ben arous ;
TRANSTU;District ben arous ;Société el fath el yasaminette  -a-;Dépôt Bir el kasaa ;10.241126;36.737811;http://mdc.giscloud.com/rest/1/layers/3536205/features/1231/joindre_des_photos/mdc_photo_mdc_18f93f_1612173983311_1612174037754.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1231/joindre_des_photos/mdc_photo_mdc_f5bdf7_1612173995035_1612174037754.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1231/joindre_des_photos/mdc_photo_mdc_ff5c72_1612174006152_1612174037754.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1231/joindre_des_photos/mdc_photo_mdc_80859a_1612174031552_1612174037754.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Ben arous ;El madina el jadida ;Ben arous ;
TRANSTU;District ben arous ;Carrefour madina jadida  -r-;Dépôt Bir el kasaa ;10.250497;36.742658;http://mdc.giscloud.com/rest/1/layers/3536205/features/1139/joindre_des_photos/mdc_photo_mdc_ae529e_1611991703587_1611991834918.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1139/joindre_des_photos/mdc_photo_mdc_4ed1bf_1611991726092_1611991834918.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1139/joindre_des_photos/mdc_photo_mdc_f87201_1611991742237_1611991834918.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1139/joindre_des_photos/mdc_photo_mdc_bf3e7e_1611991760852_1611991834918.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ben arous ;El Madina el jadida ;Ben arous ;
TRANSTU;District ben arous ;Centre el yasaminette  -a-;Dépôt Bir el kasaa ;10.238466;36.740517;http://mdc.giscloud.com/rest/1/layers/3536205/features/1223/joindre_des_photos/mdc_photo_mdc_fb86f5_1612172318197_1612172348772.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1223/joindre_des_photos/mdc_photo_mdc_01f933_1612172336807_1612172348772.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ben arous ;El medina el jadida ;Ben arous ;
TRANSTU;District ben arous ;Douar el houch 2   -a-;Dépôt Bir el kasaa ;10.218004;36.678067;http://mdc.giscloud.com/rest/1/layers/3536205/features/1274/joindre_des_photos/mdc_photo_mdc_f9c636_1612259162760_1612259191661.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1274/joindre_des_photos/mdc_photo_mdc_00dd04_1612259184679_1612259191661.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Mohamedia-fouchana ;Fouchana ;Ben arous ;
TRANSTU;District ben arous ;École de protection civile   -a-;Dépôt Bir el kasaa ;10.215017;36.760026;http://mdc.giscloud.com/rest/1/layers/3536205/features/1213/joindre_des_photos/mdc_photo_mdc_9e6478_1612169236862_1612169334171.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1213/joindre_des_photos/mdc_photo_mdc_fbdc36_IMG_20210201_094557_1612169334171.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1213/joindre_des_photos/mdc_photo_mdc_683569_IMG_20210201_094630_1612169334171.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Jbal ejloud ;Jbal ejloud ;Tunis ;
TRANSTU;District ben arous ;La mosquée khlidia  -a-;Dépôt Bir el kasaa ;10.194668;36.645926;http://mdc.giscloud.com/rest/1/layers/3536205/features/1286/joindre_des_photos/mdc_photo_mdc_a98bf4_1612261037248_1612261058428.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1286/joindre_des_photos/mdc_photo_mdc_ff4b29_1612261055623_1612261058429.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;El khlidia ;Fouchana ;Ben arous ;
TRANSTU;District ben arous ;El gazdalli   -r-;Dépôt Bir el kasaa ;10.183292;36.631322;http://mdc.giscloud.com/rest/1/layers/3536205/features/1293/joindre_des_photos/mdc_photo_mdc_300541_1612261964122_1612261984896.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1293/joindre_des_photos/mdc_photo_mdc_e50319_1612261974250_1612261984896.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1293/joindre_des_photos/mdc_photo_mdc_73dda6_1612261982743_1612261984897.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;El khlidia ;Fouchana ;Ben arous ;
TRANSTU;District ben arous ;Centre recyclage de déchets   -r-;Dépôt Bir el kasaa ;10.227423;36.710476;http://mdc.giscloud.com/rest/1/layers/3536205/features/1263/joindre_des_photos/mdc_photo_mdc_6411c6_1612256903570_1612256928262.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1263/joindre_des_photos/mdc_photo_mdc_f3ff63_1612256914646_1612256928262.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1263/joindre_des_photos/mdc_photo_mdc_d05ff1_1612256925347_1612256928262.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;El mourouj ;El mourouj ;Ben arous ;
TRANSTU;District ben arous ;Mabrouka   -r-;Dépôt Bir el kasaa ;10.203431;36.658782;http://mdc.giscloud.com/rest/1/layers/3536205/features/1281/joindre_des_photos/mdc_photo_mdc_e6c237_1612260259067_1612260296231.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1281/joindre_des_photos/mdc_photo_mdc_aa1914_1612260269233_1612260296231.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1281/joindre_des_photos/mdc_photo_mdc_e54a11_1612260289459_1612260296231.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Mohamedia-fouchana ;Fouchana ;Ben arous ;
TRANSTU;District ben arous ;Cite thamer Sonède   -r-;Dépôt Bir el kasaa ;10.211946;36.763511;http://mdc.giscloud.com/rest/1/layers/3536205/features/1211/joindre_des_photos/mdc_photo_mdc_addab4_1612168681793_1612168820598.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1211/joindre_des_photos/mdc_photo_mdc_fb4c41_1612168729577_1612168820599.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1211/joindre_des_photos/mdc_photo_mdc_5b8100_1612168749729_1612168820599.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1211/joindre_des_photos/mdc_photo_mdc_4fa0bd_1612168762712_1612168820599.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;Tunis ;Jbal ejloud ;Tunis ;
TRANSTU;District ben arous ;Café el morjen   -a-;Dépôt Bir el kasaa ;10.27848;36.715908;http://mdc.giscloud.com/rest/1/layers/3536205/features/1395/joindre_des_photos/mdc_photo_mdc_f76d93_1612773973905_1612773989687.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1395/joindre_des_photos/mdc_photo_mdc_f85f86_1612773984595_1612773989687.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Boumhel el bassatine ;Boumhel el bassatine ;Ben arous ;
TRANSTU;District ben arous ;Fathallah 2  -a-;Dépôt Bir el kasaa ;10.206646;36.764724;http://mdc.giscloud.com/rest/1/layers/3536205/features/1018/joindre_des_photos/mdc_photo_mdc_2f07c1_1611654463709_1611654480775.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1018/joindre_des_photos/mdc_photo_mdc_ca39d2_1611654474779_1611654480775.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;Jbal ejloud ;Tunis ;
TRANSTU;District ben arous ;Sidi mosbeh  -r-;Dépôt Bir el kasaa ;10.241966;36.743051;http://mdc.giscloud.com/rest/1/layers/3536205/features/1130/joindre_des_photos/mdc_photo_mdc_340f7c_1611990204975_1611990304282.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1130/joindre_des_photos/mdc_photo_mdc_0e5284_1611990293023_1611990304282.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ben arous ;El Madina el jadida ;Ben arous ;
TRANSTU;District ben arous ;Mourouj 5 le départ ;Dépôt Bir el kasaa ;10.201299;36.710129;http://mdc.giscloud.com/rest/1/layers/3536205/features/1031/joindre_des_photos/mdc_photo_mdc_c08958_1611737250870_1611737264165.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1031/joindre_des_photos/mdc_photo_mdc_0a54f5_1611737261493_1611737264165.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;El Mourouj ;El Mourouj ;Ben arous ;
TRANSTU;District ben arous ;Taxi collectif   -r-;Dépôt Bir el kasaa ;10.203774;36.708428;http://mdc.giscloud.com/rest/1/layers/3536205/features/1033/joindre_des_photos/mdc_photo_mdc_d383f8_1611737570044_1611737649259.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1033/joindre_des_photos/mdc_photo_mdc_57b049_1611737644715_1611737649260.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;El Mourouj ;El Mourouj ;Ben arous ;
