ع/ر المندوبية;المندوبية الجهوية للتربية;المعتمدية;إسم المؤسّسة;نوع المؤسسة;خط العرض;خط الطول
22;المهدية;أولاد الشامخ;م.إ.  الهواني;ابتدائي;35.454333;10.314394
22;المهدية;أولاد الشامخ;م.إ.  الحرية;ابتدائي;35.471314;10.268522
22;المهدية;أولاد الشامخ;م.إ.  فريق العمارات;ابتدائي;35.371688;10.397015
22;المهدية;أولاد الشامخ;م.إ.  البراشنية;ابتدائي;35.453274;10.247832
22;المهدية;أولاد الشامخ;م.إ.  لمانع;ابتدائي;35.531533;10.254906
22;المهدية;أولاد الشامخ;م.إ. المنيدرة;ابتدائي;35.401528;10.289144
22;المهدية;أولاد الشامخ;م.إ.  الرزايقية;ابتدائي;35.464884;10.439225
22;المهدية;أولاد الشامخ;م.إ. الدراغثة;ابتدائي;35.468926;10.391771
23;القيروان;القيروان الشمالية;م.إ.  التطبيقية الأسوار;ابتدائي;35.67578;10.10466
23;القيروان;القيروان الشمالية;م.إ.  غربي القيروان;ابتدائي;35.6789006;10.0908592
23;القيروان;القيروان الشمالية;م.إ.  الهدى;ابتدائي;35.6726776;10.0959969
23;القيروان;القيروان الشمالية;م.إ.  ابن الجزار الرحبة;ابتدائي;35.67971;10.09785
23;القيروان;القيروان الشمالية;م.إ.  أولاد فرحان;ابتدائي;35.68250;10.10148
23;القيروان;القيروان الشمالية;م.إ.  المنشية 1;ابتدائي;35.67859;10.07751
23;القيروان;القيروان الشمالية;م.إ.  الأغالبة;ابتدائي;35.674833713356286;10.085386741155006
23;القيروان;القيروان الشمالية;م.إ.  الباطن;ابتدائي;35.71251;10.00097
23;القيروان;القيروان الشمالية;م.إ.  ذراع التمار;ابتدائي;35.73683;10.10225
23;القيروان;القيروان الشمالية;م.إ.  الغابات;ابتدائي;35.73393;10.15317
23;القيروان;القيروان الشمالية;م.إ.  المتبسطة;ابتدائي;35.7899538;10.1443611
23;القيروان;القيروان الشمالية;م.إ.  القطرانية;ابتدائي;35.7532111;10.0562021
23;القيروان;القيروان الشمالية;م.إ.  دار الأمان;ابتدائي;35.69375;10.08210
23;القيروان;القيروان الشمالية;م.إ. المرازيق;ابتدائي;35.6970029;10.1989257
23;القيروان;القيروان الشمالية;م.إ.  أبو زمعة البلوي;ابتدائي;35.68284;10.08211
23;القيروان;القيروان الشمالية;م.إ.  عقبة ابن نافع;ابتدائي;35.67153;10.08215
23;القيروان;القيروان الشمالية;م.إ. ابن عرفة حي عقبة;ابتدائي;35.66897;10.07661
23;القيروان;القيروان الشمالية;م.إ.  المنشية2;ابتدائي;35.67522;10.07981
23;القيروان;القيروان الشمالية;م.إ. الصحابي 2;ابتدائي;35.6850561;10.0845524
23;القيروان;القيروان الشمالية;م.إ.  أولاد حمودة;ابتدائي;35.73080;10.20737
23;القيروان;القيروان الشمالية;م.إ.  حي النور;ابتدائي;35.67513;10.07455
23;القيروان;القيروان الشمالية;م.إ.  ماجل السعايدية;ابتدائي;35.78592;10.07304
23;القيروان;القيروان الشمالية;م.إ.  الصحابي4;ابتدائي;35.69254;10.09316
23;القيروان;القيروان الجنوبية;م.إ.  التطبيقية طارق ابن زياد;ابتدائي;35.67242;10.10458
23;القيروان;القيروان الجنوبية;م.إ. التربية;ابتدائي;35.66710;10.10012
23;القيروان;القيروان الجنوبية;م.إ.  المنصورة;ابتدائي;35.66224;10.08907
23;القيروان;القيروان الجنوبية;م.إ.  صبرة;ابتدائي;35.65844;10.09103
23;القيروان;القيروان الجنوبية;م.إ. التطبيقية الطيب المهيري;ابتدائي;35.67281;10.10381
23;القيروان;القيروان الجنوبية;م.إ.  حي النصر;ابتدائي;35.66945;10.08523
23;القيروان;القيروان الجنوبية;م.إ.  2 مارس 34 القيروان;ابتدائي;35.65276;10.08608
23;القيروان;القيروان الجنوبية;م.إ.  سيدي عمر الكناني;ابتدائي;35.56031;10.11321
23;القيروان;القيروان الجنوبية;م.إ.  مرق الليل;ابتدائي;35.63637;9.98021
23;القيروان;القيروان الجنوبية;م.إ.  بريكات العرقوب;ابتدائي;35.46374;9.92212
23;القيروان;القيروان الجنوبية;م.إ.  عين الخزازية;ابتدائي;35.62971;10.2122931
23;القيروان;القيروان الجنوبية;م.إ.  الشرقية;ابتدائي;35.6807954;10.1751117
23;القيروان;القيروان الجنوبية;م.إ.  الخضراء;ابتدائي;35.5039822;9.9481795
23;القيروان;القيروان الجنوبية;م.إ.  المخصومة;ابتدائي;35.59048;10.19156
23;القيروان;القيروان الجنوبية;م.إ.  النبش;ابتدائي;35.52080;10.20884
23;القيروان;القيروان الجنوبية;م.إ. رقادة;ابتدائي;35.61099;10.06491
23;القيروان;القيروان الجنوبية;م.إ.  زعفرانة;ابتدائي;35.5330088;10.0557549
23;القيروان;القيروان الجنوبية;م.إ.  أولاد نهار;ابتدائي;35.62677;10.16845
23;القيروان;القيروان الجنوبية;م.إ.  هنشير بيشي;ابتدائي;35.51035;10.01215
23;القيروان;القيروان الجنوبية;م.إ.  الحنباز;ابتدائي;35.60457;10.25794
23;القيروان;القيروان الجنوبية;م.إ.  التبان 1;ابتدائي;35.66193;10.11033
23;القيروان;القيروان الجنوبية;م.إ.  الحمام;ابتدائي;35.53600333887292;9.959151171135554
23;القيروان;القيروان الجنوبية;م.إ.  القواسم;ابتدائي;35.49436;10.22568
23;القيروان;القيروان الجنوبية;م.إ.  التبان 2;ابتدائي;35.6589323;10.1089171
23;القيروان;القيروان الجنوبية;م.إ. ابن الجزار 2;ابتدائي;35.64903;10.09080
23;القيروان;القيروان الجنوبية;م.إ.  حي السلام;ابتدائي;35.66414;10.08324
23;القيروان;القيروان الجنوبية;م.إ. الامام سحنون;ابتدائي;35.67451;10.11782
23;القيروان;الشبيكة;م.إ.  قرية الهوارب;ابتدائي;35.56770;9.77031
23;القيروان;الشبيكة;م.إ.  فج الرويسات;ابتدائي;35.76340;9.88830
23;القيروان;الشبيكة;م.إ.  عبيدة الشرقية;ابتدائي;35.58759;10.00354
23;القيروان;الشبيكة;م.إ.  الشبيكة المركز;ابتدائي;35.61776;9.92977
23;القيروان;الشبيكة;م.إ.  ذراع عفان;ابتدائي;35.52002;9.84405
23;القيروان;الشبيكة;م.إ.  عبيدة الغربية;ابتدائي;35.51807;9.90868
23;القيروان;الشبيكة;م.إ.  القرين;ابتدائي;35.62765;9.87229
23;القيروان;الشبيكة;م.إ. الكرمة;ابتدائي;35.5638304;9.8401408
23;القيروان;الشبيكة;م.إ.  الجواودة الهداية;ابتدائي;35.69660;9.92715
23;القيروان;الشبيكة;م.إ.  ورفلة;ابتدائي;35.63395;9.94805
23;القيروان;الشبيكة;م.إ.  الرويسات;ابتدائي;35.76572;9.91777
23;القيروان;الشبيكة;م.إ.  سيدي علي بن سالم;ابتدائي;35.5865562;9.9087534
23;القيروان;الشبيكة;م.إ.  العوامرية;ابتدائي;35.67433;9.97913
23;القيروان;الشبيكة;م.إ.  الفراجنية;ابتدائي;35.5391319;9.9990859
23;القيروان;الشبيكة;م.إ.  سيدي محمود;ابتدائي;35.80536;9.92313
23;القيروان;الشبيكة;م.إ.  فندرة;ابتدائي;35.72776;9.88403
23;القيروان;الشبيكة;م.إ.  النجــاح;ابتدائي;35.53647;9.88600
23;القيروان;الشبيكة;م.إ. المجدوب;ابتدائي;35.65381;9.96046
23;القيروان;الشبيكة;م.إ.  الملالسة;ابتدائي;35.5936989;9.9381112
23;القيروان;الشبيكة;م.إ.  الصوالحية;ابتدائي;35.55924;9.96370
23;القيروان;الشبيكة;م.إ.  القوازين;ابتدائي;35.70012;9.88842
23;القيروان;الشبيكة;م.إ.  الشبيـكة 2 حي صابرين;ابتدائي;35.6235007;9.9241171
23;القيروان;الشبيكة;م.إ. الحميدات الأمل;ابتدائي;35.59153;9.98144
23;القيروان;الشبيكة;م.إ. الرماضنية الأمل;ابتدائي;35.68323;9.90692
23;القيروان;السبيخة;م.إ.  فرحات حشاد ;ابتدائي;35.9301063;10.0230564
23;القيروان;السبيخة;م.إ.  عين بومرة;ابتدائي;35.9663775;9.9495027
23;القيروان;السبيخة;م.إ.  عين دباب;ابتدائي;36.021209;9.8755162
23;القيروان;السبيخة;م.إ.  العلم;ابتدائي;35.9120937;10.0504559
23;القيروان;السبيخة;م.إ.  العويثة;ابتدائي;36.0013688;10.2088239
23;القيروان;السبيخة;م.إ. البلاطة;ابتدائي;35.91453;10.12588
23;القيروان;السبيخة;م.إ. سرديانة;ابتدائي;35.93096;9.9040546
23;القيروان;السبيخة;م.إ.  الشرفة;ابتدائي;35.84919;9.93341
23;القيروان;السبيخة;م.إ. دار بن عائشة;ابتدائي;36.00645;10.15578
23;القيروان;السبيخة;م.إ.  دار الجمعية;ابتدائي;36.0340706;10.1943971
23;القيروان;السبيخة;م.إ.  الذريعات;ابتدائي;35.97325;10.15514
23;القيروان;السبيخة;م.إ. الدخيلة;ابتدائي;35.86760;10.00513
23;القيروان;السبيخة;م.إ.  القفي;ابتدائي;36.06262;10.14053
23;القيروان;السبيخة;م.إ. هندي الزيتونة;ابتدائي;36.00131;10.09244
23;القيروان;السبيخة;م.إ.  السبارة;ابتدائي;35.88837;9.88616
23;القيروان;السبيخة;م.إ.  سيدي مسعود;ابتدائي;35.9910832;9.8556707
23;القيروان;السبيخة;م.إ.  فطناسة;ابتدائي;35.81776;9.98847
23;القيروان;السبيخة;م.إ.  نفات;ابتدائي;36.1201356;10.1501863
23;القيروان;السبيخة;م.إ.  هماد;ابتدائي;36.00492;9.96583
23;القيروان;السبيخة;م.إ.  السواكت;ابتدائي;36.03922;10.17200
